Année de naissance, sexe, origine ethnique, prénom de l'enfant, nombre, rang
2013, HOMME, NOIR NON HISPANIQUE, Anthony, 48, 28
2013, HOMME, NOIR NON HISPANIQUE, Samuel, 48, 28
2013, HOMME, NOIR NON HISPANIQUE, Jordan, 46, 29
2013, HOMME, NOIR NON HISPANIQUE, Dylan, 46, 29
2013, HOMME, NOIR NON HISPANIQUE, Dylan, 46, 29
2013, HOMME, NOIR NON HISPANIQUE, Jordan, 46, 29
2013, HOMME, NOIR NON HISPANIQUE, Nathaniel, 45, 30
2013, HOMME, NOIR NON HISPANIQUE, Nathaniel, 45, 30
2013, HOMME, NOIR NON HISPANIQUE, Jaden, 44, 31
2013, HOMME, NOIR NON HISPANIQUE, Messie, 43,32
2013, HOMME, NOIR NON HISPANIQUE, Gabriel, 43, 32
2013, HOMME, NOIR NON HISPANIQUE, Prince, 43, 32
2013, HOMME, NOIR NON HISPANIQUE, Messie, 43,32
2013, HOMME, NOIR NON HISPANIQUE, Gabriel, 43, 32
2013, HOMME, NOIR NON HISPANIQUE, Prince, 43, 32
2013, HOMME, NOIR NON HISPANIQUE, Emmanuel, 42,33
2013, HOMME, NOIR NON HISPANIQUE, Emmanuel, 42,33
2013, HOMME, NOIR NON HISPANIQUE, Brandon, 42,33
2013, HOMME, NOIR NON HISPANIQUE, Malachie, 41, 34
2013, HOMME, NOIR NON HISPANIQUE, Malachie, 41, 34
2013, HOMME, NOIR NON HISPANIQUE, Joseph, 40, 35
2013, HOMME, NOIR NON HISPANIQUE, Joseph, 40, 35
2013, HOMME, NOIR NON HISPANIQUE, Mohamed, 39, 36
2013, HOMME, NOIR NON HISPANIQUE, Jonathan, 39, 36
2013, HOMME, NOIR NON HISPANIQUE, Jonathan, 39, 36
2013, HOMME, NOIR NON HISPANIQUE, Mohamed, 39, 36
2013, HOMME, NOIR NON HISPANIQUE, William, 36, 37
2013, HOMME, NOIR NON HISPANIQUE, Aaron, 36, 37
2013, HOMME, NOIR NON HISPANIQUE, William, 36, 37
2013, HOMME, NOIR NON HISPANIQUE, Aaron, 36, 37
2013, HOMME, NOIR NON HISPANIQUE, Kevin, 35, 38
2013, HOMME, NOIR NON HISPANIQUE, Kevin, 35, 38
2013, HOMME, NOIR NON HISPANIQUE, Jason, 35, 38
2013, HOMME, NOIR NON HISPANIQUE, Jace, 35, 38
2013, HOMME, NOIR NON HISPANIQUE, Jace, 35, 38
2013, HOMME, NOIR NON HISPANIQUE, Bryce, 34, 39
2013, HOMME, NOIR NON HISPANIQUE, Alexander, 34, 39
2013, HOMME, NOIR NON HISPANIQUE, Ibrahim, 34,39
2013, HOMME, NOIR NON HISPANIQUE, Ibrahim, 34,39
2013, HOMME, NOIR NON HISPANIQUE, Alexander, 34, 39
2013, HOMME, NOIR NON HISPANIQUE, Micah, 33, 40
2013, HOMME, NOIR NON HISPANIQUE, Amari, 33,40
2013, HOMME, NOIR NON HISPANIQUE, Amari, 33,40
2013, HOMME, NOIR NON HISPANIQUE, Micah, 33, 40
2013, HOMME, NOIR NON HISPANIQUE, James, 32, 41
2013, HOMME, NOIR NON HISPANIQUE, Mamadou, 31, 42
2013, HOMME, NOIR NON HISPANIQUE, Benjamin, 31, 42
2013, HOMME, NOIR NON HISPANIQUE, Aidan, 31, 42
2013, HOMME, NOIR NON HISPANIQUE, Mamadou, 31, 42
2013, HOMME, NOIR NON HISPANIQUE, Benjamin, 31, 42
2013, HOMME, NOIR NON HISPANIQUE, Nicholas, 30, 43
2013, HOMME, NOIR NON HISPANIQUE, Austin, 28, 44
2013, HOMME, NOIR NON HISPANIQUE, Kaden, 28, 44
2013, HOMME, NOIR NON HISPANIQUE, Kaden, 28, 44
2013, HOMME, NOIR NON HISPANIQUE, Aden, 27,45
2013, HOMME, NOIR NON HISPANIQUE, Isaac, 27,45
2013, HOMME, NOIR NON HISPANIQUE, Zaïre, 27,45
2013, HOMME, NOIR NON HISPANIQUE, Aden, 27,45
2013, HOMME, NOIR NON HISPANIQUE, Nasir, 27,45
2013, HOMME, NOIR NON HISPANIQUE, Zaïre, 27,45
2013, HOMME, NOIR NON HISPANIQUE, Isaac, 27,45
2013, HOMME, NOIR NON HISPANIQUE, Julian, 27,45
2013, HOMME, NOIR NON HISPANIQUE, Nasir, 27,45
2013, HOMME, NOIR NON HISPANIQUE, Eli, 26,46
2013, HOMME, NOIR NON HISPANIQUE, Eli, 26,46
2013, HOMME, NOIR NON HISPANIQUE, Blake, 25, 47
2013, HOMME, NOIR NON HISPANIQUE, Jaylen, 25, 47
2013, HOMME, NOIR NON HISPANIQUE, Jaylen, 25, 47
2013, HOMME, NOIR NON HISPANIQUE, Giovanni, 24,48
2013, HOMME, NOIR NON HISPANIQUE, Giovanni, 24,48
2013, HOMME, NOIR NON HISPANIQUE, Cayden, 23,49
2013, HOMME, NOIR NON HISPANIQUE, Chance, 23, 49
2013, HOMME, NOIR NON HISPANIQUE, Cayden, 23,49
2013, HOMME, NOIR NON HISPANIQUE, Lucas, 23,49
2013, HOMME, NOIR NON HISPANIQUE, Chance, 23, 49
2013, HOMME, NOIR NON HISPANIQUE, Zachary, 23 ans, 49 ans
2013, HOMME, NOIR NON HISPANIQUE, Zachary, 23 ans, 49 ans
2013, HOMME, NOIR NON HISPANIQUE, Lucas, 23,49
2013, HOMME, NOIR NON HISPANIQUE, Andrew, 23, 49
2013, HOMME, NOIR NON HISPANIQUE, Malik, 23,49
2013, HOMME, NOIR NON HISPANIQUE, Ashton, 23 ans, 49 ans
2013, HOMME, NOIR NON HISPANIQUE, Andrew, 23, 49
2013, HOMME, NOIR NON HISPANIQUE, Malik, 23,49
2013, HOMME, NOIR NON HISPANIQUE, Ashton, 23 ans, 49 ans
2013, HOMME, NOIR NON HISPANIQUE, Justice, 22,50
2013, HOMME, NOIR NON HISPANIQUE, Ian, 22,50
2013, HOMME, NOIR NON HISPANIQUE, Justice, 22,50
2013, HOMME, NOIR NON HISPANIQUE, Preston, 22,50
2013, HOMME, NOIR NON HISPANIQUE, Preston, 22,50
2013, HOMME, NOIR NON HISPANIQUE, Ian, 22,50
2013, HOMME, NOIR NON HISPANIQUE, Evan, 21,51
2013, HOMME, NOIR NON HISPANIQUE, Kyrie, 21,51
2013, HOMME, NOIR NON HISPANIQUE, Sebastian, 21,51
2013, HOMME, NOIR NON HISPANIQUE, Kyrie, 21,51
2013, HOMME, NOIR NON HISPANIQUE, Evan, 21,51
2013, HOMME, NOIR NON HISPANIQUE, Sebastian, 21,51
2013, HOMME, NOIR NON HISPANIQUE, Kai, 20,52
2013, HOMME, NOIR NON HISPANIQUE, Joel, 20,52
2013, HOMME, NOIR NON HISPANIQUE, Joel, 20,52
2013, HOMME, NOIR NON HISPANIQUE, Chasseur, 20,52
2013, HOMME, NOIR NON HISPANIQUE, Kyle, 20,52
2013, HOMME, NOIR NON HISPANIQUE, Chasseur, 20,52
2013, HOMME, NOIR NON HISPANIQUE, Charles, 20,52
2013, HOMME, NOIR NON HISPANIQUE, Charles, 20,52
2013, HOMME, NOIR NON HISPANIQUE, Kai, 20,52
2013, HOMME, NOIR NON HISPANIQUE, Kyle, 20,52
2013, HOMME, NOIR NON HISPANIQUE, Avery, 19,53
2013, HOMME, NOIR NON HISPANIQUE, Moussa, 19,53
2013, HOMME, NOIR NON HISPANIQUE, Jaiden, 19,53
2013, HOMME, NOIR NON HISPANIQUE, Levi, 19,53
2013, HOMME, NOIR NON HISPANIQUE, Avery, 19,53
2013, HOMME, NOIR NON HISPANIQUE, Omar, 19,53
2013, HOMME, NOIR NON HISPANIQUE, Omar, 19,53
2013, HOMME, NOIR NON HISPANIQUE, Jaiden, 19,53
2013, HOMME, NOIR NON HISPANIQUE, Richard, 19,53
2013, HOMME, NOIR NON HISPANIQUE, Richard, 19,53
2013, HOMME, NOIR NON HISPANIQUE, Moussa, 19,53
2013, HOMME, NOIR NON HISPANIQUE, Levi, 19,53
2013, HOMME, NOIR NON HISPANIQUE, Adam, 18, 54
2013, HOMME, NOIR NON HISPANIQUE, Oumar, 18, 54
2013, HOMME, NOIR NON HISPANIQUE, Adam, 18, 54
2013, HOMME, NOIR NON HISPANIQUE, Abdoulaye, 18,54
2013, HOMME, NOIR NON HISPANIQUE, Robert, 18, 54
2013, HOMME, NOIR NON HISPANIQUE, Dominic, 18, 54
2013, HOMME, NOIR NON HISPANIQUE, Robert, 18, 54
2013, HOMME, NOIR NON HISPANIQUE, Dominic, 18, 54
2013, HOMME, NOIR NON HISPANIQUE, Caiden, 18, 54
2013, HOMME, NOIR NON HISPANIQUE, Abdoulaye, 18,54
2013, HOMME, NOIR NON HISPANIQUE, Marcus, 18, 54
2013, HOMME, NOIR NON HISPANIQUE, Jayceon, 18, 54
2013, HOMME, NOIR NON HISPANIQUE, Jayceon, 18, 54
2013, HOMME, NOIR NON HISPANIQUE, Marcus, 18, 54
2013, HOMME, NOIR NON HISPANIQUE, Caiden, 18, 54
2013, HOMME, NOIR NON HISPANIQUE, Karter, 17,55
2013, HOMME, NOIR NON HISPANIQUE, Mekhi, 17,55
2013, HOMME, NOIR NON HISPANIQUE, Mekhi, 17,55
2013, HOMME, NOIR NON HISPANIQUE, Sincère, 17,55
2013, HOMME, NOIR NON HISPANIQUE, Israël, 17,55
2013, HOMME, NOIR NON HISPANIQUE, Eric, 17,55
2013, HOMME, NOIR NON HISPANIQUE, Connor, 17,55
2013, HOMME, NOIR NON HISPANIQUE, Adrian, 17,55
2013, HOMME, NOIR NON HISPANIQUE, Sincère, 17,55
2013, HOMME, NOIR NON HISPANIQUE, Israël, 17,55
2013, HOMME, NOIR NON HISPANIQUE, Adrian, 17,55
2013, HOMME, NOIR NON HISPANIQUE, Eric, 17,55
2013, HOMME, NOIR NON HISPANIQUE, Karter, 17,55
2013, HOMME, NOIR NON HISPANIQUE, Alex, 16,56
2013, HOMME, NOIR NON HISPANIQUE, Peyton, 16,56
2013, HOMME, NOIR NON HISPANIQUE, Noël, 16,56
2013, HOMME, NOIR NON HISPANIQUE, Amadou, 16,56
2013, HOMME, NOIR NON HISPANIQUE, Shane, 16,56
2013, HOMME, NOIR NON HISPANIQUE, Ibrahima, 16,56
2013, HOMME, NOIR NON HISPANIQUE, Hayden, 16,56
2013, HOMME, NOIR NON HISPANIQUE, Noël, 16,56
2013, HOMME, NOIR NON HISPANIQUE, John, 16,56
2013, HOMME, NOIR NON HISPANIQUE, Alex, 16,56
2013, HOMME, NOIR NON HISPANIQUE, Amadou, 16,56
2013, HOMME, NOIR NON HISPANIQUE, Jeremy, 16,56
2013, HOMME, NOIR NON HISPANIQUE, Ibrahima, 16,56
2013, HOMME, NOIR NON HISPANIQUE, Kaleb, 16,56
2013, HOMME, NOIR NON HISPANIQUE, Peyton, 16,56
2013, HOMME, NOIR NON HISPANIQUE, John, 16,56
2013, HOMME, NOIR NON HISPANIQUE, Shane, 16,56
2013, HOMME, NOIR NON HISPANIQUE, Jeremy, 16,56
2013, HOMME, NOIR NON HISPANIQUE, Riley, 15, 57
2013,HOMME,NOIR NON HISPANIQUE,Amare,15,57
2013, HOMME, NOIR NON HISPANIQUE, André, 15, 57
2013, HOMME, NOIR NON HISPANIQUE, Kareem, 15,57
2013, HOMME, NOIR NON HISPANIQUE, Jasiah, 15, 57
2013,HOMME,NOIR NON HISPANIQUE,Amare,15,57
2013, HOMME, NOIR NON HISPANIQUE, Jasiah, 15, 57
2013, HOMME, NOIR NON HISPANIQUE, Shawn, 14,58
2013, HOMME, NOIR NON HISPANIQUE, Luke, 14,58
2013, HOMME, NOIR NON HISPANIQUE, Jalen, 14,58
2013, HOMME, NOIR NON HISPANIQUE, Muhammad, 14,58
2013, HOMME, NOIR NON HISPANIQUE, Shawn, 14,58
2013, HOMME, NOIR NON HISPANIQUE, Luke, 14,58
2013, HOMME, NOIR NON HISPANIQUE, Muhammad, 14,58
2013, HOMME, NOIR NON HISPANIQUE, Paul, 14,58
2013, HOMME, NOIR NON HISPANIQUE, Jalen, 14,58
2013, HOMME, NOIR NON HISPANIQUE, Jayce, 13,59
2013, HOMME, NOIR NON HISPANIQUE, Travis, 13,59
2013, HOMME, NOIR NON HISPANIQUE, Nolan, 13,59
2013, HOMME, NOIR NON HISPANIQUE, Léon, 13,59
2013, HOMME, NOIR NON HISPANIQUE, Bradley, 13,59
2013, HOMME, NOIR NON HISPANIQUE, Boubacar, 13,59
2013, HOMME, NOIR NON HISPANIQUE, Bradley, 13,59
2013, HOMME, NOIR NON HISPANIQUE, Boubacar, 13,59
2013, HOMME, NOIR NON HISPANIQUE, Zayden, 13,59
2013, HOMME, NOIR NON HISPANIQUE, Léon, 13,59
2013, HOMME, NOIR NON HISPANIQUE, Gavin, 13,59
2013, HOMME, NOIR NON HISPANIQUE, Travis, 13,59
2013, HOMME, NOIR NON HISPANIQUE, Jayce, 13,59
2013, HOMME, NOIR NON HISPANIQUE, Gavin, 13,59
2013, HOMME, NOIR NON HISPANIQUE, Bryson, 13,59
2013, HOMME, NOIR NON HISPANIQUE, Antonio, 13,59
2013, HOMME, NOIR NON HISPANIQUE, Ousmane, 13,59
2013, HOMME, NOIR NON HISPANIQUE, Zayden, 13,59
2013, HOMME, NOIR NON HISPANIQUE, Bryson, 13,59
2013, HOMME, NOIR NON HISPANIQUE, Nolan, 13,59
2013, HOMME, NOIR NON HISPANIQUE, Malcolm, 13,59
2013, HOMME, NOIR NON HISPANIQUE, Ousmane, 13,59
2013, HOMME, NOIR NON HISPANIQUE, Malcolm, 13,59
2013, HOMME, NOIR NON HISPANIQUE, Darius, 12,60
2013, HOMME, NOIR NON HISPANIQUE, Darius, 12,60
2013, HOMME, NOIR NON HISPANIQUE, Kamari, 12,60
2013, HOMME, NOIR NON HISPANIQUE, Sean, 12,60
2013, HOMME, NOIR NON HISPANIQUE, Sean, 12,60
2013, HOMME, NOIR NON HISPANIQUE, Corey, 12,60
2013, HOMME, NOIR NON HISPANIQUE, Stephen, 12,60
2013, HOMME, NOIR NON HISPANIQUE, Le Caire, 12,60
2013, HOMME, NOIR NON HISPANIQUE, Devin, 12,60
2013, HOMME, NOIR NON HISPANIQUE, Amar'e, 12,60
2013, HOMME, NOIR NON HISPANIQUE, Devin, 12,60
2013, HOMME, NOIR NON HISPANIQUE, Corey, 12,60
2013, HOMME, NOIR NON HISPANIQUE, Chris, 12,60
2013, HOMME, NOIR NON HISPANIQUE, Amar'e, 12,60
2013, HOMME, NOIR NON HISPANIQUE, Kamari, 12,60
2013, HOMME, NOIR NON HISPANIQUE, Chris, 12,60
2013, HOMME, NOIR NON HISPANIQUE, Stephen, 12,60
2013, HOMME, NOIR NON HISPANIQUE, Jamal, 12,60
2013, HOMME, NOIR NON HISPANIQUE, Jamal, 12,60
2013, HOMME, NOIR NON HISPANIQUE, Le Caire, 12,60
2013, HOMME, NOIR NON HISPANIQUE, Isiah, 11,61
2013, HOMME, NOIR NON HISPANIQUE, Camden, 11,61
2013, HOMME, NOIR NON HISPANIQUE, Camden, 11,61
2013, HOMME, NOIR NON HISPANIQUE, Adonis, 11,61
2013, HOMME, NOIR NON HISPANIQUE, Adonis, 11,61
2013, HOMME, NOIR NON HISPANIQUE, Alpha, 11, 61
2013, HOMME, NOIR NON HISPANIQUE, Camren, 11,61
2013, HOMME, NOIR NON HISPANIQUE, Maxwell, 11,61
2013, HOMME, NOIR NON HISPANIQUE, Isiah, 11,61
2013, HOMME, NOIR NON HISPANIQUE, Myles, 11,61
2013, HOMME, NOIR NON HISPANIQUE, Ismael, 11,61
2013, HOMME, NOIR NON HISPANIQUE, Ismael, 11,61
2013, HOMME, NOIR NON HISPANIQUE, Kenneth, 11,61
2013, HOMME, NOIR NON HISPANIQUE, Kenneth, 11,61
2013, HOMME, NOIR NON HISPANIQUE, Jamel, 11,61
2013, HOMME, NOIR NON HISPANIQUE, Maxwell, 11,61
2013, HOMME, NOIR NON HISPANIQUE, Néhémie, 11,61
2013, HOMME, NOIR NON HISPANIQUE, Samir, 11,61
2013, HOMME, NOIR NON HISPANIQUE, Alpha, 11, 61
2013, HOMME, NOIR NON HISPANIQUE, Camren, 11,61
2013, HOMME, NOIR NON HISPANIQUE, Taylor, 11,61
2013, HOMME, NOIR NON HISPANIQUE, Myles, 11,61
2013, HOMME, NOIR NON HISPANIQUE, Samir, 11,61
2013, HOMME, NOIR NON HISPANIQUE, Taylor, 11,61
2013, HOMME, NOIR NON HISPANIQUE, Dominick, 10, 62
2013, HOMME, NOIR NON HISPANIQUE, Kameron, 10,62
2013, HOMME, NOIR NON HISPANIQUE, Owen, 10,62
2013, HOMME, NOIR NON HISPANIQUE, Brian, 10,62
2013, HOMME, NOIR NON HISPANIQUE, Jamari, 10,62
2013, HOMME, NOIR NON HISPANIQUE, Zachariah, 10,62
2013, HOMME, NOIR NON HISPANIQUE, Brian, 10,62
2013, HOMME, NOIR NON HISPANIQUE, Skyler, 10,62
2013, HOMME, NOIR NON HISPANIQUE, Timothy, 10,62
2013, HOMME, NOIR NON HISPANIQUE, Musa, 10,62
2013, HOMME, NOIR NON HISPANIQUE, Skyler, 10,62
2013, HOMME, NOIR NON HISPANIQUE, Jaylin, 10, 62
2013, HOMME, NOIR NON HISPANIQUE, Nazir, 10,62
2013, HOMME, NOIR NON HISPANIQUE, Patrick, 10, 62
2013, HOMME, NOIR NON HISPANIQUE, Owen, 10,62
2013, HOMME, NOIR NON HISPANIQUE, Jaylin, 10, 62
2013, HOMME, NOIR NON HISPANIQUE, Majeur, 10, 62
2013, HOMME, NOIR NON HISPANIQUE, Jamari, 10,62
2013, HOMME, NOIR NON HISPANIQUE, Nazir, 10,62
2013, HOMME, NOIR NON HISPANIQUE, Abraham, 10, 62
2013, HOMME, NOIR NON HISPANIQUE, Zachariah, 10,62
2013, HOMME, NOIR NON HISPANIQUE, Patrick, 10, 62
2013, HOMME, NOIR NON HISPANIQUE, Musa, 10,62
2013, HOMME, NOIR NON HISPANIQUE, Mouhamed, 10,62
2013, HOMME, NOIR NON HISPANIQUE, Mouhamed, 10,62
2013, HOMME, NOIR NON HISPANIQUE, Gregory, 10, 62
2013, HOMME, NOIR NON HISPANIQUE, Abraham, 10, 62
2013, HOMME, NOIR NON HISPANIQUE, Derrick, 10,62
2013, HOMME, NOIR NON HISPANIQUE, Gregory, 10, 62
2013, HOMME, NOIR NON HISPANIQUE, Kameron, 10,62
2013, HOMME, NOIR NON HISPANIQUE, Majeur, 10, 62
2013, HOMME, NOIR NON HISPANIQUE, Timothy, 10,62
2013, HOMME, NOIR NON HISPANIQUE, Derrick, 10,62
2013, HOMME, NOIR NON HISPANIQUE, Dominick, 10, 62
2013, HOMME, HISPANIQUE, Jayden, 352, 1
2013, HOMME, HISPANIQUE, Jacob, 297, 2
2013, HOMME, HISPANIQUE, Dylan, 270, 3
2013, HOMME, HISPANIQUE, Dylan, 270, 3
2013, HOMME, HISPANIQUE, Matthieu, 253, 4
2013, HOMME, HISPANIQUE, Ethan, 252,5
2013, HOMME, HISPANIQUE, Ethan, 252,5
2013, HOMME, HISPANIQUE, Daniel, 226,6
2013, HOMME, HISPANIQUE, Alexandre, 225,7
2013, HOMME, HISPANIQUE, Ange, 218, 8
2013, HOMME, HISPANIQUE, Ange, 218, 8
2013, HOMME, HISPANIQUE, Noah, 217,9
2013, HOMME, HISPANIQUE, Mason, 199,10
2013, HOMME, HISPANIQUE, Mason, 199,10
2013, HOMME, HISPANIQUE, Liam, 192, 11
2013, HOMME, HISPANIQUE, David, 186, 12
2013, HOMME, HISPANIQUE, David, 186, 12
2013, HOMME, HISPANIQUE, Sebastian, 185, 13
2013, HOMME, HISPANIQUE, Anthony, 185, 13
2013, HOMME, HISPANIQUE, Sebastian, 185, 13
2013, HOMME, HISPANIQUE, Anthony, 185, 13
2013, HOMME, HISPANIQUE, Aiden, 182, 14
2013, HOMME, HISPANIQUE, Aiden, 182, 14
2013, HOMME, HISPANIQUE, Justin, 171, 15
2013, HOMME, HISPANIQUE, Christophe, 171, 15
2013, HOMME, HISPANIQUE, Lucas, 156, 16
2013, HOMME, HISPANIQUE, Lucas, 156, 16
2013, HOMME, HISPANIQUE, Michael, 156, 16
2013, HOMME, HISPANIQUE, Joshua, 145, 17
2013, HOMME, HISPANIQUE, Kevin, 139, 18
2013, HOMME, HISPANIQUE, Kevin, 139, 18
2013, HOMME, HISPANIQUE, Joseph, 138, 19
2013, HOMME, HISPANIQUE, Joseph, 138, 19
2013, HOMME, HISPANIQUE, Adrian, 135, 20
2013, HOMME, HISPANIQUE, Adrian, 135, 20
2013, HOMME, HISPANIQUE, Gabriel, 133, 21
2013, HOMME, HISPANIQUE, Gabriel, 133, 21
2013, HOMME, HISPANIQUE, Brandon, 128, 22
2013, HOMME, HISPANIQUE, Jonathan, 126, 23
2013, HOMME, HISPANIQUE, Jonathan, 126, 23
2013, HOMME, HISPANIQUE, Jeremy, 124, 24
2013, HOMME, HISPANIQUE, Jeremy, 124, 24
2013, HOMME, HISPANIQUE, José, 124, 24
2013, HOMME, HISPANIQUE, José, 124, 24
2013, HOMME, HISPANIQUE, Aaron, 122,25
2013, HOMME, HISPANIQUE, Aaron, 122,25
2013, HOMME, HISPANIQUE, Ryan, 114, 26
2013, HOMME, HISPANIQUE, Luis, 111, 27
2013, HOMME, HISPANIQUE, Chrétien, 106,28
2013, HOMME, HISPANIQUE, Chrétien, 106,28
2013, HOMME, HISPANIQUE, Élie, 105, 29
2013, HOMME, HISPANIQUE, Julian, 103, 30
2013, HOMME, HISPANIQUE, Julian, 103, 30
2013, HOMME, HISPANIQUE, Nicholas, 98, 31
2013, HOMME, HISPANIQUE, Nicholas, 98, 31
2013, HOMME, HISPANIQUE, Jérémie, 94, 32
2013, HOMME, HISPANIQUE, Jérémie, 94, 32
2013, HOMME, HISPANIQUE, Joël, 92, 33
2013, HOMME, HISPANIQUE, Joël, 92, 33
2013, HOMME, HISPANIQUE, Ian, 91, 34
2013, HOMME, HISPANIQUE, Ian, 91, 34
2013, HOMME, HISPANIQUE, Isaac, 87, 35
2013, HOMME, HISPANIQUE, Isaac, 87, 35
2013, HOMME, HISPANIQUE, Miguel, 85, 36
2013, HOMME, HISPANIQUE, Miguel, 85, 36
2013, HOMME, HISPANIQUE, Carlos, 83, 37
2013, HOMME, HISPANIQUE, Carlos, 83, 37
2013, HOMME, HISPANIQUE, Logan, 80, 38
2013, HOMME, HISPANIQUE, Logan, 80, 38
2013, HOMME, HISPANIQUE, James, 79, 39
2013, HOMME, HISPANIQUE, James, 79, 39
2013, HOMME, HISPANIQUE, Bryan, 78, 40
2013, HOMME, HISPANIQUE, Andrew, 78, 40
2013, HOMME, HISPANIQUE, Andrew, 78, 40
2013, HOMME, HISPANIQUE, Bryan, 78, 40
2013, HOMME, HISPANIQUE, Steven, 75, 41
2013, HOMME, HISPANIQUE, Steven, 75, 41
2013, HOMME, HISPANIQUE, Xavier, 74, 42
2013, HOMME, HISPANIQUE, Xavier, 74, 42
2013, HOMME, HISPANIQUE, Ayden, 73, 43
2013, HOMME, HISPANIQUE, Ayden, 73, 43
2013, HOMME, HISPANIQUE, Elias, 72, 44
2013, HOMME, HISPANIQUE, Elias, 72, 44
2013, HOMME, HISPANIQUE, Alejandro, 71,45
2013, HOMME, HISPANIQUE, Jason, 71, 45
2013, HOMME, HISPANIQUE, Jason, 71, 45
2013, HOMME, HISPANIQUE, Alejandro, 71,45
2013, HOMME, HISPANIQUE, Nathan, 70, 46
2013, HOMME, HISPANIQUE, Juan, 68, 47
2013, HOMME, HISPANIQUE, Juan, 68, 47
2013, HOMME, HISPANIQUE, William, 66, 48
2013, HOMME, HISPANIQUE, William, 66, 48
2013, HOMME, HISPANIQUE, Samuel, 66, 48
2013, HOMME, HISPANIQUE, Samuel, 66, 48
2013, HOMME, HISPANIQUE, Josiah, 64, 49
2013, HOMME, HISPANIQUE, Jésus, 64, 49
2013, HOMME, HISPANIQUE, Josiah, 64, 49
2013, HOMME, HISPANIQUE, Jésus, 64, 49
2013, HOMME, HISPANIQUE, Nicolas, 63,50
2013, HOMME, HISPANIQUE, Alan, 63,50
2013, HOMME, HISPANIQUE, Nicolas, 63,50
2013, HOMME, HISPANIQUE, Isaïe, 63,50
2013, HOMME, HISPANIQUE, Alan, 63,50
2013, HOMME, HISPANIQUE, Isaïe, 63,50
2013, HOMME, HISPANIQUE, John, 62, 51
2013, HOMME, HISPANIQUE, John, 62, 51
2013, HOMME, HISPANIQUE, Gaël, 61,52
2013, HOMME, HISPANIQUE, Gaël, 61,52
2013, HOMME, HISPANIQUE, Benjamin, 61,52
2013, HOMME, HISPANIQUE, Benjamin, 61,52
2013, HOMME, HISPANIQUE, Jaden, 61,52
2013, HOMME, HISPANIQUE, Jordanie, 61,52
2013, HOMME, HISPANIQUE, Evan, 61,52
2013, HOMME, HISPANIQUE, Jordanie, 61,52
2013, HOMME, HISPANIQUE, Jaden, 61,52
2013, HOMME, HISPANIQUE, Evan, 61,52
2013, HOMME, HISPANIQUE, Erick, 60, 53
2013, HOMME, HISPANIQUE, Erick, 60, 53
2013, HOMME, HISPANIQUE, Mateo, 59, 54
2013, HOMME, HISPANIQUE, Mateo, 59, 54
2013, HOMME, HISPANIQUE, Axel, 55, 55
2013, HOMME, HISPANIQUE, Axel, 55, 55
2013, HOMME, HISPANIQUE, Adam, 53, 56
2013, HOMME, HISPANIQUE, Adam, 53, 56
2013, HOMME, HISPANIQUE, Emmanuel, 53, 56
2013, HOMME, HISPANIQUE, Emmanuel, 53, 56
2013, HOMME, HISPANIQUE, Alex, 52, 57
2013, HOMME, HISPANIQUE, Alex, 52, 57
2013, HOMME, HISPANIQUE, Leonardo, 51, 58
2013, HOMME, HISPANIQUE, Edward, 51, 58
2013, HOMME, HISPANIQUE, Diego, 51, 58
2013, HOMME, HISPANIQUE, Leonardo, 51, 58
2013, HOMME, HISPANIQUE, Diego, 51, 58
2013, HOMME, HISPANIQUE, Nathaniel, 51, 58
2013, HOMME, HISPANIQUE, Edward, 51, 58
2013, HOMME, HISPANIQUE, Nathaniel, 51, 58
2013, HOMME, HISPANIQUE, Jace, 49, 59
2013, HOMME, HISPANIQUE, Jace, 49, 59
2013, HOMME, HISPANIQUE, Victor, 48, 60
2013, HOMME, HISPANIQUE, Victor, 48, 60
2013, HOMME, HISPANIQUE, Cristian, 47, 61
2013, HOMME, HISPANIQUE, Derek, 47, 61
2013, HOMME, HISPANIQUE, Derek, 47, 61
2013, HOMME, HISPANIQUE, Cristian, 47, 61
2013, HOMME, HISPANIQUE, Damian, 47, 61
2013, HOMME, HISPANIQUE, Damian, 47, 61
2013, HOMME, HISPANIQUE, Robert, 46, 62
2013, HOMME, HISPANIQUE, Robert, 46, 62
2013, HOMME, HISPANIQUE, Eli, 46, 62
2013, HOMME, HISPANIQUE, Eli, 46, 62
2013, HOMME, HISPANIQUE, Caleb, 45, 63
2013, HOMME, HISPANIQUE, Caleb, 45, 63
2013, HOMME, HISPANIQUE, Santiago, 44, 64
2013, HOMME, HISPANIQUE, Kayden, 44, 64
2013, HOMME, HISPANIQUE, Santiago, 44, 64
2013, HOMME, HISPANIQUE, Ivan, 44, 64
2013, HOMME, HISPANIQUE, Kayden, 44, 64
2013, HOMME, HISPANIQUE, Alexis, 42, 65
2013, HOMME, HISPANIQUE, Jorge, 39, 66
2013, HOMME, HISPANIQUE, Eric, 39, 66
2013, HOMME, HISPANIQUE, Tyler, 39, 66
2013, HOMME, HISPANIQUE, Eric, 39, 66
2013, HOMME, HISPANIQUE, Jorge, 39, 66
2013, HOMME, HISPANIQUE, Tyler, 39, 66
2013, HOMME, HISPANIQUE, Giovanni, 38, 67
2013, HOMME, HISPANIQUE, Giovanni, 38, 67
2013, HOMME, HISPANIQUE, Austin, 38, 67
